MaxT,MinT,WindSpeed,Humidity ,Precipitation
35.6,27.5,3.9,75.6,0.0
35.3,27.6,3.9,74.0,11.4
33.8,26.7,4.4,74.9,0.0
30.9,27.0,4.1,77.4,0.0
32.4,25.4,3.2,81.2,25.7
31.9,25.9,3.2,78.7,7.0
35.2,26.4,2.5,76.6,0.0
34.7,27.4,2.6,77.0,0.0
35.5,26.8,2.4,74.3,3.8
35.5,27.9,2.7,75.3,7.7
32.3,26.9,3.0,75.6,15.3
35.0,25.8,3.4,79.0,0.0
35.4,26.7,3.4,74.7,0.0
35.7,27.0,3.2,73.3,5.3
33.2,26.4,2.9,74.0,11.0
32.3,25.8,2.6,82.9,3.7
32.4,26.3,2.1,81.0,0.0
32.7,25.9,1.9,86.1,0.0
32.4,26.7,2.5,86.7,0.0
32.5,26.8,2.3,82.7,0.0
33.4,26.7,2.0,82.4,0.0
33.5,26.6,1.6,82.9,9.3
33.2,26.8,2.2,80.2,12.6
33.1,25.7,2.0,77.3,4.4
32.0,26.3,2.5,82.3,5.3
32.5,26.3,3.1,79.4,4.4
33.0,27.0,2.7,82.4,6.5
30.9,25.7,3.9,80.7,8.7
30.9,25.3,4.8,74.8,8.0
31.7,26.0,4.4,76.6,18.7
34.1,26.2,3.9,73.1,0.0
34.6,26.2,3.0,71.7,0.0
34.2,26.6,3.0,75.2,0.0
35.0,27.3,2.8,74.9,0.0
34.9,27.4,3.2,73.6,7.7
34.8,24.9,3.5,78.6,7.7
32.9,25.5,4.2,72.2,15.5
31.6,25.4,3.4,76.5,8.8
33.0,27.1,3.7,72.3,14.4
31.1,26.5,3.0,77.8,32.3
29.2,25.2,3.3,84.7,21.6
30.6,25.2,3.9,81.1,0.0
32.6,25.7,3.6,75.6,0.0
32.7,26.4,3.3,71.4,6.6
32.6,27.2,2.5,76.1,14.5
32.8,27.0,2.7,80.9,10.6
31.6,25.1,3.4,82.2,29.1
32.2,24.6,2.9,79.4,14.5
32.4,25.2,3.1,77.6,9.4
31.3,25.8,3.9,76.8,13.8
32.1,26.4,3.9,74.3,0.0
34.2,27.3,3.4,75.8,0.0
34.1,26.5,2.4,77.5,0.0
33.2,26.2,2.3,75.2,0.0
32.9,26.5,2.2,73.3,0.0
32.6,26.2,2.6,71.9,0.0
32.9,25.5,2.4,71.4,0.0
29.3,25.0,2.1,76.4,10.6
29.1,25.2,2.8,84.1,24.8
26.4,24.9,2.8,91.1,66.2
26.5,24.8,3.6,83.7,45.8
27.0,24.6,3.5,90.8,45.3
27.8,24.4,2.9,87.4,41.4
28.8,25.3,3.1,87.9,86.2
28.1,24.9,2.5,81.5,48.6
31.9,25.0,2.1,76.7,0.0
32.3,25.3,2.1,69.1,0.0
32.1,24.6,1.6,73.9,0.0
31.3,24.5,1.4,69.5,0.0
30.9,24.6,2.0,75.0,0.0
30.9,25.1,2.4,74.5,0.0
31.4,24.9,2.5,75.3,0.0
31.2,23.7,2.4,75.3,0.0
31.3,22.4,2.5,74.1,0.0
31.1,22.1,2.3,70.6,0.0
31.0,22.7,2.0,69.5,0.0
31.2,22.8,2.1,70.6,0.0
31.0,22.6,2.1,71.9,0.0
31.0,23.1,2.3,72.8,0.0
30.9,22.1,2.3,65.6,0.0
31.0,21.4,1.7,60.6,0.0
31.1,20.7,2.1,60.0,0.0
30.0,20.5,1.9,61.3,0.0
29.6,20.6,2.7,64.2,0.0
29.6,22.0,2.9,76.5,0.0
30.7,22.7,2.8,74.1,0.0
31.7,23.0,1.8,71.6,0.0
31.7,23.0,1.9,62.6,2.2
31.1,23.8,2.0,65.3,0.0
29.1,23.1,2.1,67.4,6.9
26.5,23.3,2.4,74.0,26.7
29.2,24.3,2.8,74.5,0.0
30.5,23.9,2.4,78.6,0.0
31.7,23.7,1.6,74.6,8.6
31.3,22.8,2.3,66.3,2.4
30.2,21.1,2.3,59.5,2.4
27.1,22.3,2.2,61.3,7.3
29.8,24.4,2.0,72.8,0.0
31.3,23.2,1.8,72.5,0.0
31.1,24.0,1.5,76.5,0.0
30.8,24.0,1.8,77.6,0.0
30.1,23.5,2.0,72.9,0.0
29.9,21.6,2.3,69.4,0.0
29.6,20.0,2.6,64.9,0.0
29.1,19.6,2.2,58.9,0.0
28.7,19.4,2.4,63.2,0.0
28.6,20.0,1.5,63.9,2.2
29.4,19.8,1.9,56.0,7.5
31.6,19.7,1.8,53.8,0.0
31.4,21.5,2.2,55.6,0.0
30.2,23.5,3.1,69.2,0.0
30.0,21.2,1.9,62.2,0.0
30.5,19.0,1.5,63.4,0.0
30.3,17.5,2.0,55.0,0.0
29.9,18.6,1.7,60.3,0.0
29.6,18.2,1.6,58.9,0.0
29.3,18.6,1.6,64.4,0.0
29.8,18.8,1.5,60.9,0.0
29.5,18.4,1.5,57.3,0.0
28.8,19.2,2.3,64.6,0.0
28.3,20.5,2.4,65.7,0.0
29.0,20.0,2.0,68.9,0.0
29.2,19.0,2.3,65.9,0.0
29.6,19.0,1.6,64.7,0.0
29.9,19.2,1.9,65.6,0.0
29.4,19.7,1.7,65.0,0.0
29.4,20.0,1.7,67.7,0.0
28.9,19.2,2.3,67.9,0.0
29.1,19.4,2.4,67.6,0.0
28.9,19.7,2.4,70.4,0.0
29.5,19.3,2.6,73.9,0.0
30.0,18.6,2.2,67.6,0.0
30.1,19.1,1.7,66.3,0.0
29.0,20.0,2.0,67.0,0.0
30.2,20.5,1.6,66.6,0.0
29.9,20.0,2.2,68.2,0.0
30.2,20.8,2.3,71.2,0.0
29.9,20.7,2.7,64.6,0.0
30.1,21.5,2.4,67.8,0.0
29.5,21.5,2.0,69.6,0.0
29.9,21.7,2.5,69.1,0.0
29.8,20.6,2.0,63.3,0.0
29.7,21.5,2.6,64.9,0.0
29.6,21.4,2.4,64.7,0.0
29.8,20.9,2.0,68.6,0.0
29.7,21.0,2.3,68.5,0.0
29.6,21.5,3.0,65.7,0.0
29.7,22.5,2.8,70.1,0.0
30.1,21.9,2.9,66.5,0.0
29.9,21.7,2.7,70.4,0.0
29.5,21.2,2.8,72.1,0.0
29.9,21.2,2.8,63.9,0.0
29.5,21.1,2.9,67.8,0.0
30.0,21.0,2.3,68.5,0.0
29.8,20.9,2.6,63.4,0.0
30.2,21.0,2.8,66.0,0.0
29.8,21.0,3.1,66.2,0.0
29.7,21.3,2.2,65.3,0.0
29.7,20.3,2.6,69.1,0.0
29.9,20.5,2.6,66.4,0.0
29.5,19.7,2.3,68.4,0.0
29.6,20.4,2.2,71.9,0.0
30.0,20.8,2.1,72.8,0.0
30.6,20.1,2.0,62.7,0.0
31.4,20.2,1.9,59.4,0.0
31.4,20.9,1.8,52.0,0.0
32.0,20.5,2.2,53.4,0.0
32.4,20.5,2.0,55.1,0.0
32.5,20.8,2.3,56.5,0.0
32.9,20.7,2.4,56.1,0.0
32.6,20.7,1.7,52.7,0.0
32.1,21.0,2.1,55.9,0.0
31.7,21.2,2.4,54.4,0.0
30.5,21.8,3.0,57.3,0.0
31.1,22.1,2.4,65.6,0.0
30.1,21.8,2.3,65.5,0.0
30.4,23.0,2.7,74.7,0.0
31.3,22.7,2.7,55.3,0.0
30.1,21.7,2.4,52.6,0.0
30.4,20.9,2.5,66.3,0.0
30.5,20.2,2.8,65.3,0.0
30.3,21.3,2.2,66.1,0.0
30.4,21.2,2.4,64.0,0.0
30.6,23.0,2.9,67.9,0.0
31.1,21.6,3.2,74.4,0.0
31.0,21.8,3.1,66.7,0.0
31.2,22.2,2.9,65.7,0.0
31.1,22.2,3.1,64.8,0.0
31.3,21.4,3.2,68.5,0.0
31.0,23.1,2.8,76.5,0.0
30.9,22.7,2.0,75.5,0.0
30.8,24.3,3.5,72.6,0.0
30.3,23.8,3.0,76.0,0.0
30.3,23.0,2.6,70.3,0.0
30.6,23.3,2.3,68.7,0.0
30.8,23.9,2.8,67.5,0.0
30.7,23.9,2.3,66.5,0.0
30.7,23.1,2.7,65.8,0.0
30.7,23.0,3.0,64.9,0.0
32.0,23.1,2.8,59.7,0.0
31.1,23.7,2.4,62.0,0.0
33.0,23.6,2.0,60.0,0.0
34.2,23.2,2.0,52.8,0.0
35.1,23.4,1.7,54.0,0.0
34.7,23.8,1.6,56.3,0.0
35.4,23.8,1.4,57.9,0.0
35.7,24.6,2.0,50.7,0.0
35.6,24.4,1.9,51.9,0.0
35.3,24.3,1.7,49.6,0.0
35.1,25.1,2.0,45.8,0.0
34.9,25.5,2.2,53.7,0.0
34.4,25.5,2.0,48.1,0.0
34.0,24.9,2.6,59.9,0.0
34.2,25.1,2.1,60.9,0.0
34.9,24.8,2.2,57.8,0.0
35.5,25.2,2.3,53.6,0.0
37.3,24.6,1.9,48.4,0.0
37.4,25.0,1.9,37.6,0.0
37.8,25.7,1.8,34.7,0.0
37.7,26.1,2.2,34.4,0.0
37.7,25.7,2.2,43.1,0.0
35.2,24.9,2.3,42.4,0.0
34.8,25.8,2.3,53.4,0.0
36.4,25.4,2.1,47.6,0.0
36.0,25.5,2.3,41.4,0.0
35.3,26.1,2.3,47.4,0.0
36.0,26.7,2.1,54.0,0.0
36.5,26.6,2.7,55.4,0.0
35.1,26.6,2.4,48.9,0.0
36.1,26.7,2.0,42.9,0.0
36.1,26.1,2.0,36.8,0.0
35.7,27.1,2.4,47.7,0.0
35.1,27.1,2.7,52.1,0.0
34.8,26.1,2.2,62.5,0.0
35.4,26.2,2.1,58.7,0.0
35.8,25.6,1.9,52.9,2.6
35.6,26.2,2.4,47.9,0.0
35.2,26.1,2.7,54.8,0.0
36.3,26.0,2.5,49.9,0.0
37.2,25.9,2.7,55.5,0.0
36.1,26.3,2.5,45.3,0.0
36.1,26.2,2.7,43.7,0.0
36.5,26.3,2.2,46.0,0.0
36.4,26.8,2.3,47.4,0.0
37.1,27.9,2.1,41.8,0.0
36.7,28.2,2.3,45.6,0.0
36.0,27.9,2.3,47.3,0.0
37.4,27.6,2.2,45.6,0.0
37.2,27.0,2.3,49.1,0.0
36.5,28.1,2.6,48.5,0.0
37.0,26.8,2.1,46.8,0.0
35.7,27.3,3.0,42.6,0.0
36.6,26.7,2.8,54.2,0.0
35.5,26.8,2.3,42.8,0.0
35.1,25.4,3.2,61.7,0.0
34.9,27.6,3.0,67.9,0.0
35.6,27.8,2.7,61.4,0.0
36.4,27.6,3.0,61.6,0.0
32.1,26.6,3.1,69.7,51.6
33.4,24.6,3.1,52.9,18.8
36.6,27.6,3.2,44.0,0.0
38.4,28.2,3.3,41.5,0.0
37.6,28.9,3.2,37.6,0.0
39.7,28.4,3.3,44.0,0.0
38.1,28.7,3.3,34.0,0.0
38.9,29.1,3.1,32.5,0.0
37.0,29.3,2.9,42.2,0.0
37.0,28.2,2.5,42.5,0.0
36.4,28.0,2.5,45.3,10.5
37.4,27.3,2.5,54.9,0.0
40.0,28.9,2.3,45.3,0.0
41.8,30.0,4.2,41.8,0.0
41.1,29.6,3.4,34.1,0.0
38.2,28.5,3.2,34.9,5.3
36.2,27.8,3.3,48.1,9.2
35.6,27.7,3.1,57.7,0.0
36.6,28.5,3.0,47.6,0.0
36.8,28.3,2.8,48.3,0.0
37.5,28.6,3.0,46.6,0.0
37.8,29.4,3.7,46.5,0.0
39.0,29.8,4.2,47.4,0.0
37.0,29.2,3.6,44.2,0.0
36.7,28.9,2.9,56.7,0.0
36.7,26.6,2.6,63.8,14.0
36.9,27.4,2.7,52.5,0.0
37.3,28.6,2.8,47.9,0.0
38.3,30.0,3.9,45.7,0.0
39.8,30.2,4.5,43.4,0.0
40.6,30.8,4.5,46.2,0.0
33.9,28.3,5.7,53.5,11.4
40.4,29.0,4.9,48.2,0.0
41.3,30.0,5.4,46.6,0.0
42.4,31.6,5.3,46.2,0.0
41.6,30.5,5.2,48.2,0.0
37.2,30.2,4.8,52.9,7.3
40.1,28.9,4.7,55.4,0.0
40.5,30.4,4.9,51.3,0.0
40.6,29.4,5.5,48.7,7.2
37.4,29.7,5.4,61.5,3.6
38.4,29.2,5.4,54.7,3.6
36.0,29.1,5.6,56.0,3.6
38.5,30.0,5.5,58.6,0.0
38.2,30.3,5.4,53.9,0.0
39.9,30.0,5.3,49.5,0.0
40.4,30.4,5.4,45.0,8.0
40.1,30.6,5.2,49.7,5.4
34.2,28.1,4.8,51.7,11.8
31.7,26.7,3.2,61.9,0.0
31.5,26.0,3.2,64.8,0.0
37.1,27.6,3.4,69.8,0.0
36.8,28.4,4.0,55.6,14.3
39.6,29.9,4.0,52.1,0.0
38.8,29.4,4.4,46.3,0.0
39.4,30.0,5.2,48.9,11.9
39.4,29.6,4.0,53.6,4.8
39.2,27.5,3.7,71.3,4.8
34.9,26.3,3.5,70.4,7.0
36.8,26.1,4.2,65.1,7.0
35.2,26.7,4.4,68.6,7.0
35.4,26.8,4.5,72.8,6.7
33.1,28.1,4.9,66.7,31.4
29.8,25.9,5.6,70.2,15.8
28.4,24.9,6.3,56.6,13.0
31.4,25.4,5.5,63.8,5.3
29.9,26.5,5.3,64.7,21.0
30.7,26.5,5.5,70.9,5.3
33.4,26.3,5.4,69.8,0.0
34.3,27.5,5.4,66.5,0.0
32.2,27.6,5.0,62.8,22.8
30.9,27.6,5.6,66.1,13.7
31.3,27.3,5.3,62.7,9.1
31.6,27.0,5.4,63.9,21.8
33.2,27.0,6.1,71.0,8.9
35.0,26.2,6.1,59.0,8.9
34.7,26.4,5.0,61.6,0.0
36.5,26.8,4.3,63.4,0.0
31.8,26.7,4.3,64.7,0.0
27.6,25.3,4.5,71.5,14.3
27.6,24.5,5.7,71.0,17.5
28.7,24.9,5.5,68.4,5.8
31.3,26.3,5.2,67.3,0.0
33.4,26.1,4.8,66.2,0.0
35.2,27.7,4.4,66.2,0.0
34.0,28.0,5.1,62.6,0.0
34.0,28.3,5.2,66.4,5.1
33.7,27.7,5.8,63.1,7.6
33.3,26.6,5.8,70.3,8.9
35.6,27.3,5.0,66.0,0.0
35.7,27.6,4.5,68.4,0.0
36.2,27.2,4.3,63.9,0.0
35.6,27.6,3.9,66.7,9.8
35.8,28.0,4.1,68.3,0.0
35.7,27.7,3.8,65.8,13.8
35.5,26.8,4.2,66.6,22.3
35.9,27.4,4.2,64.7,0.0
36.2,28.3,4.2,65.8,0.0
35.0,26.6,4.3,65.5,0.0
30.8,26.2,4.0,66.7,23.8
34.2,26.2,3.2,70.4,11.9
34.4,25.9,2.3,71.0,0.0
34.5,27.8,2.6,65.5,0.0
35.0,26.9,2.2,76.0,0.0
34.5,27.4,2.2,65.7,7.2
33.5,27.0,2.9,69.4,7.6
33.7,27.3,2.6,70.8,0.0
34.5,27.4,2.5,74.9,7.4
35.2,26.6,2.9,68.8,14.8
32.5,24.7,3.0,74.4,14.8
30.0,25.2,3.5,77.8,17.7
27.9,25.0,3.5,77.9,38.4
28.9,25.2,3.6,73.7,23.7
31.6,26.0,3.9,69.6,20.7
30.9,26.2,4.6,75.8,35.5
30.7,26.4,5.2,72.1,7.8
33.2,26.8,4.2,70.7,2.0
34.4,27.2,3.6,75.1,2.3
33.2,27.3,3.4,80.5,3.6
31.8,26.3,4.4,71.8,6.8
28.5,25.2,4.5,79.2,23.1
31.2,25.2,5.3,81.1,0.0
33.8,26.3,4.6,71.3,0.0
33.8,25.9,4.1,70.7,0.0
33.9,27.0,4.1,70.0,0.0
33.5,26.5,3.3,73.8,6.3
33.4,25.7,3.3,75.1,0.0
33.5,26.4,3.4,76.5,0.0
34.5,26.3,3.2,73.1,6.3
33.3,25.4,3.6,74.7,18.9
30.8,25.2,3.7,77.5,12.5
31.2,25.7,3.9,70.7,9.9
31.9,26.2,3.6,76.0,14.9
30.1,25.5,3.6,69.5,34.0
29.6,25.9,4.0,74.8,17.4
34.0,26.3,3.3,72.4,0.0
34.9,26.9,2.7,74.3,0.0
33.8,27.0,2.4,70.9,23.1
33.0,26.3,2.1,78.2,5.8
34.2,26.6,2.2,77.8,0.0
33.7,26.5,2.5,73.4,4.3
33.9,26.9,2.5,70.7,2.1
33.8,26.2,2.5,68.3,5.0
34.0,26.5,2.0,70.2,0.0
34.5,26.5,2.3,69.7,0.0
34.8,26.3,2.1,66.3,0.0
34.5,25.5,2.4,62.8,13.4
34.1,26.2,1.5,66.1,0.0
34.9,26.1,1.9,64.4,10.0
34.7,25.5,2.1,63.9,6.7
33.6,26.1,2.3,66.8,0.0
33.8,26.2,1.9,71.0,0.0
33.6,25.8,1.8,72.6,0.0
33.5,26.1,1.5,74.3,19.3
34.3,26.4,2.4,68.3,0.0
33.1,26.6,3.3,69.4,31.2
28.3,25.5,4.0,52.5,62.4
33.8,25.9,4.0,65.0,7.7
34.3,26.7,2.6,68.9,0.0
32.5,27.1,2.8,75.9,0.0
33.2,26.2,2.5,71.3,0.0
33.2,26.1,2.4,74.8,0.0
32.8,25.3,2.1,80.5,13.0
32.7,24.4,2.0,82.3,0.0
33.1,24.9,2.4,76.5,0.0
32.8,25.3,2.5,69.9,0.0
32.8,25.4,2.0,76.0,0.0
32.9,24.8,1.5,75.5,0.0
32.2,24.7,2.0,71.6,0.0
31.4,24.4,2.1,82.0,0.0
28.4,24.1,2.3,87.6,26.9
28.0,23.5,1.7,80.8,0.0
31.0,23.2,2.2,70.3,0.0
31.7,23.3,2.5,62.9,0.0
31.9,22.8,2.2,65.5,0.0
32.1,22.7,2.0,61.4,0.0
30.9,23.0,2.2,68.2,3.2
31.8,22.5,2.5,73.6,0.0
32.2,22.7,2.4,65.8,0.0
32.3,22.3,2.4,58.9,0.0
32.3,21.2,2.3,57.9,0.0
32.4,21.4,2.2,55.3,1.5
32.9,22.0,2.6,56.9,0.0
32.2,22.3,2.3,58.3,1.5
27.9,24.5,2.1,64.8,7.2
31.2,24.9,2.2,70.8,0.0
31.9,24.6,2.3,71.4,0.0
31.1,24.9,2.4,76.6,2.2
30.0,24.8,2.7,77.1,2.2
31.3,24.7,2.4,74.1,0.0
32.1,24.2,1.9,68.8,0.0
32.0,23.2,2.1,68.3,0.0
32.2,23.5,2.1,71.7,0.0
31.7,24.0,2.4,66.8,0.0
31.8,24.9,1.9,62.7,0.0
31.8,22.7,2.1,69.8,0.0
31.3,21.6,1.6,70.0,0.0
31.4,21.4,1.8,65.6,0.0
30.7,21.9,2.1,65.7,0.0
30.9,21.7,2.4,67.5,0.0
30.8,20.5,2.2,73.1,0.0
30.9,19.6,2.3,60.8,0.0
31.1,19.4,2.1,69.5,0.0
31.2,19.9,1.5,67.3,1.8
31.3,19.8,1.7,73.1,0.0
31.7,19.1,2.4,77.3,0.0
32.0,19.2,2.3,58.0,0.0
31.7,18.9,1.8,70.1,0.0
33.9,20.3,1.9,68.3,0.0
33.2,20.2,2.2,57.2,0.0
30.9,19.2,2.1,60.4,0.0
30.6,19.8,2.2,66.2,0.0
30.9,19.7,1.6,73.5,0.0
30.7,19.8,1.9,73.0,0.0
30.6,21.8,1.8,70.6,0.0
29.3,22.3,2.1,73.5,0.0
33.2,23.9,2.1,74.2,0.0
30.6,24.2,2.6,71.2,0.0
29.4,23.5,2.3,70.4,0.0
30.1,23.3,2.2,80.2,0.0
31.2,22.6,2.1,79.1,0.0
32.1,23.1,2.8,73.3,0.0
29.4,22.4,3.0,68.1,0.0
28.4,20.3,3.0,65.0,0.0
28.6,19.7,2.7,63.3,0.0
28.4,16.8,2.4,66.9,0.0
28.6,17.1,1.9,60.7,0.0
28.6,17.1,2.2,60.6,0.0
29.3,18.6,2.0,71.5,0.0
29.5,18.5,2.0,71.3,0.0
28.8,18.0,1.9,60.4,0.0
29.0,18.0,2.9,59.2,0.0
29.0,18.1,2.4,65.2,0.0
28.2,19.2,2.4,72.3,0.0
26.0,19.5,2.7,73.8,0.0
26.3,20.4,2.2,61.9,0.0
29.2,22.4,2.8,70.2,0.0
31.1,22.9,2.6,80.2,0.0
31.5,23.7,1.8,85.5,0.0
30.0,23.5,2.5,78.6,0.0
30.7,23.0,2.3,77.7,0.0
30.9,22.3,2.5,66.8,0.0
30.4,21.7,2.2,60.6,0.0
30.1,20.9,2.1,66.1,0.0
29.9,20.1,2.0,56.8,0.0
30.1,18.0,1.9,64.7,0.0
29.6,17.4,2.3,52.1,0.0
29.0,17.3,2.3,56.5,0.0
29.3,16.4,2.0,53.7,0.0
29.6,17.4,2.1,55.0,0.0
29.2,17.9,1.6,60.4,0.0
29.3,19.1,1.9,58.2,0.0
30.2,19.3,2.0,58.5,0.0
29.6,18.0,2.0,66.2,0.0
29.4,17.4,2.2,61.0,0.0
29.1,17.7,2.6,67.0,0.0
28.9,18.1,2.6,62.2,0.0
28.5,18.7,2.6,65.0,0.0
29.0,17.9,2.7,62.9,0.0
29.6,19.1,2.7,69.8,0.0
29.6,19.0,2.8,71.7,0.0
29.8,18.9,2.9,61.8,0.0
29.9,20.1,2.9,69.4,0.0
29.7,19.5,2.9,65.8,0.0
30.1,19.5,2.8,72.7,0.0
30.1,20.9,2.5,71.1,0.0
30.1,20.9,2.4,67.2,0.0
29.9,21.1,2.6,68.1,0.0
30.2,20.5,2.1,62.9,0.0
29.8,21.6,3.0,65.2,0.0
30.0,20.6,2.9,60.3,0.0
31.1,19.2,2.4,60.9,0.0
30.9,19.1,2.6,62.2,0.0
30.7,18.5,2.6,53.1,3.4
30.4,19.7,2.9,61.9,0.0
31.1,20.7,2.9,60.2,0.0
30.8,21.6,3.4,63.3,0.0
30.7,21.7,3.2,66.2,0.0
30.8,21.9,2.8,69.5,0.0
31.5,20.8,2.4,63.7,0.0
32.0,20.9,1.9,60.9,0.0
32.5,21.3,1.9,57.1,0.0
32.9,21.9,2.2,54.9,0.0
32.3,21.3,2.0,55.2,2.2
32.6,21.5,1.7,54.2,0.0
32.9,22.0,2.1,57.9,0.0
32.1,22.1,2.4,60.2,0.0
32.1,22.2,2.5,63.1,0.0
32.8,21.8,2.2,59.4,0.0
33.3,21.3,2.4,52.1,0.0
33.8,21.1,2.1,57.0,0.0
33.9,20.4,2.4,57.7,0.0
32.9,20.6,2.0,55.1,0.0
33.0,20.5,2.5,55.0,0.0
32.8,20.5,2.5,56.7,0.0
31.9,22.2,3.2,67.8,0.0
31.1,22.9,2.8,75.7,0.0
31.2,24.5,2.6,73.0,0.0
32.8,24.0,2.4,69.7,0.0
32.9,24.2,2.4,64.2,0.0
34.0,24.1,2.5,62.6,0.0
34.9,25.1,2.1,65.1,0.0
32.9,24.9,2.4,70.6,0.0
33.1,25.2,2.3,64.3,0.0
32.6,24.4,2.1,64.8,0.0
34.7,23.7,2.4,65.6,0.0
33.6,22.1,2.8,55.9,0.0
33.5,23.0,3.1,58.9,0.0
34.7,22.9,2.6,60.8,0.0
34.0,23.0,3.3,57.9,0.0
34.6,23.5,3.1,63.2,0.0
34.1,23.7,2.8,64.5,0.0
34.5,22.8,2.3,60.3,0.0
36.1,23.3,2.3,50.6,0.0
35.0,24.2,2.6,53.1,0.0
35.4,24.8,2.7,52.4,0.0
35.8,24.8,2.2,46.1,0.0
36.4,24.5,2.2,47.1,0.0
36.3,23.9,2.0,42.7,0.0
35.7,24.7,2.4,54.4,0.0
35.1,25.8,2.5,54.9,0.0
34.1,25.6,2.8,56.7,0.0
34.4,25.4,2.7,58.1,0.0
34.8,25.3,2.6,54.9,0.0
34.9,26.3,2.6,59.0,0.0
33.7,26.5,3.2,72.3,0.0
34.8,26.1,2.9,65.7,0.0
35.3,26.1,2.4,63.3,0.0
36.6,26.8,2.7,59.1,0.0
36.3,27.2,2.7,54.0,0.0
36.8,27.5,3.1,54.0,0.0
36.4,27.4,2.9,57.4,0.0
35.7,27.3,2.9,56.7,0.0
35.7,27.1,3.0,60.8,0.0
35.2,26.4,3.1,62.1,0.0
35.4,26.5,2.9,62.2,0.0
36.1,26.3,2.9,62.0,0.0
35.1,26.2,3.0,65.8,0.0
32.1,26.1,2.7,74.9,0.0
32.7,25.3,2.7,74.6,0.0
31.7,24.3,2.6,65.6,0.0
32.0,24.4,2.4,74.9,0.0
32.5,24.6,2.2,67.9,0.0
35.0,25.0,2.4,66.6,0.0
36.1,25.4,2.5,58.2,0.0
35.8,26.7,2.5,59.1,0.0
36.3,27.3,2.8,56.8,0.0
37.0,27.8,2.8,59.2,0.0
37.7,28.0,2.8,58.1,0.0
37.1,28.3,3.1,57.7,0.0
32.3,24.8,3.0,64.3,9.4
34.6,24.5,3.1,68.5,0.0
34.6,25.4,3.0,63.4,0.0
35.7,25.1,2.4,63.5,0.0
36.4,27.8,2.7,56.0,0.0
34.5,27.3,3.2,49.5,0.0
36.7,28.3,3.4,53.7,0.0
37.1,28.7,2.7,49.9,0.0
37.7,28.4,2.9,56.6,0.0
36.5,28.1,3.1,57.4,0.0
35.8,27.7,2.8,62.9,0.0
36.4,26.5,2.9,58.3,0.0
36.4,27.6,2.5,61.5,0.0
36.8,26.8,2.5,62.4,0.0
37.8,28.3,2.6,54.4,0.0
37.2,28.0,2.3,52.4,0.0
36.9,28.5,2.6,57.3,0.0
36.5,28.9,2.4,59.3,0.0
37.3,28.2,2.4,58.7,0.0
36.2,28.6,2.1,61.1,0.0
36.0,27.7,2.7,67.2,0.0
36.6,28.4,2.5,73.8,8.1
36.3,26.6,2.1,78.9,16.8
34.2,26.5,2.1,67.3,0.0
37.9,27.7,2.7,59.6,0.0
39.9,29.4,3.6,51.8,0.0
42.4,30.7,3.8,54.7,0.0
40.1,30.5,3.7,44.6,0.0
43.4,31.2,4.3,45.5,0.0
44.7,30.6,4.9,47.9,0.0
46.2,30.3,3.9,41.5,0.0
44.3,30.8,4.6,44.1,0.0
43.6,31.0,4.0,48.6,0.0
40.2,30.7,4.5,45.7,0.0
38.4,30.3,3.8,48.4,0.0
38.6,30.2,3.3,49.4,0.0
38.9,30.2,3.2,48.3,0.0
38.1,29.9,2.8,48.3,0.0
34.6,25.9,3.5,60.3,13.9
35.5,27.3,4.1,57.5,0.0
34.2,27.3,2.8,57.2,4.6
36.3,28.4,2.8,54.7,0.0
35.3,27.5,2.9,64.0,18.5
29.3,25.4,2.7,64.6,41.4
32.3,26.3,3.1,64.7,20.7
30.1,27.6,3.4,57.9,20.7
32.5,26.6,3.6,56.9,0.0
38.7,27.9,3.7,55.6,0.0
40.3,29.8,3.7,57.2,4.2
33.8,27.0,3.3,73.7,12.5
35.1,26.2,3.0,75.9,8.3
30.5,24.8,3.5,74.9,12.5
31.9,25.1,4.1,74.7,8.3
31.5,26.1,3.8,69.7,14.1
30.9,26.2,4.2,82.8,34.9
28.6,25.4,4.5,77.4,28.1
27.4,24.7,5.2,78.0,56.2
27.6,24.2,5.7,73.6,56.2
30.6,25.3,5.1,83.0,12.5
33.1,26.0,5.3,73.6,6.3
33.8,26.9,5.0,65.2,3.0
34.5,28.2,5.2,67.3,0.0
35.8,27.7,5.7,66.7,0.0
36.0,28.0,5.3,58.1,0.0
36.4,28.4,4.8,69.0,0.0
35.8,27.9,4.8,65.6,0.0
36.4,28.1,3.5,63.0,0.0
37.0,27.6,3.9,57.6,17.2
36.1,26.7,3.8,69.2,11.9
35.6,27.2,3.7,66.5,0.0
35.2,27.5,4.2,64.3,0.0
37.6,28.9,4.5,55.6,0.0
38.0,29.1,5.0,53.1,0.0
37.8,29.3,5.1,54.9,0.0
38.0,29.3,4.9,57.7,0.0
37.5,29.4,5.3,59.8,0.0
37.0,29.4,5.4,61.4,0.0
35.5,29.5,5.3,66.4,9.0
36.3,27.8,4.7,68.2,7.7
37.9,28.2,4.3,60.9,0.0
38.5,27.2,4.0,66.1,0.0
37.0,27.0,3.7,67.9,7.7
36.3,26.7,4.0,72.0,15.4
35.5,27.6,4.0,64.3,14.7
36.6,28.7,4.6,64.8,4.9
36.4,28.3,4.5,72.3,0.0
34.6,27.9,5.3,73.7,14.7
35.3,26.4,5.3,69.5,7.2
34.6,26.9,4.9,68.9,7.6
30.3,25.8,4.7,72.7,18.7
